region,crop,Shortage_%,xland,p,y,xlandsc,xwater,xwatersc,grev,grevsc,lambdawater
HENRY MILLER RECLAMATION DIST. 2131,Cotton,0.7,11606.96075,3922.445125,0.8,8737.401160733221,42180.247125593174,31672.75052336871,36422133.28792308,27417581.270469896,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Cucurbits,0.7,1109.713777,372,15.4,1107.4368848677843,2551.9279036851144,2540.3251456978064,6357328.286,6344284.426030563,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Grain,0.7,3404.89204,189.1543272,4.470285142,3438.9409947472864,1588.9161633324456,1600.7932933234001,2879087.4273993834,2907878.3307165415,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Lettuce,0.7,369.5729814,674,15.2,357.3769092005259,1229.233874331838,1185.6969283107746,3786201.28,3661254.9593775477,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Onions & Garlic,0.7,772.3914929,2039,6.5,733.4439088238636,1143.774343877649,1083.3846425730437,10236890.65115015,9720698.845597075,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Other Deciduous,0.7,96.43715622,3553,6.1,94.28092452863933,332.3067397864645,324.0645214681853,2090111.417902926,2043378.7615865588,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Pasture,0.7,539.0958288,200,5,1.4836816124196618e-19,2479.941649,5.9046017974688e-08,539095.8288,1.4836816124196619e-16,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Tomato Processing,0.7,10615.20198,97,48.5,9943.005448790507,25260.580683415705,23601.828218943134,49939217.71,46776869.13383494,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Truck Crops,0.7,621.5500005,910,18.1,596.3154261278396,1658.1292442370166,1586.8331045394643,10237550.06,9821911.383751646,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Vineyard,0.7,45.41249677,1501.721891,10.6898472,43.85042077804813,140.7099180293325,135.53017384942305,729014.8737141341,703938.5904661062,216.75732694036213
HENRY MILLER RECLAMATION DIST. 2131,Alfalfa,0.75,3708.141917,281.5865269,6.820673657,121.30199892433703,15333.03836934271,500.32560954017566,7121893.728545332,232973.80864488863,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Almonds & Pistachios,0.75,482.3624499,5084.931574,1.008661116,411.8232417777442,1862.4996888363683,1586.1580861993364,2474023.8641579705,2112230.1874539778,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Citrus & Subtropical,0.75,5.731683796,872,7.8,5.582208295361781,18.61344742489847,18.082710628182838,38984.62051,37967.94794173269,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Corn,0.75,3153.419258,62,26.2,3134.697015699877,7618.122528290985,7553.960479972582,5122414.242695199,5092001.832,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Cotton,0.75,11606.96075,3922.445125,0.8,9693.916324168518,42180.247125593174,35140.08200839122,36422133.28792308,30419083.862314183,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Cucurbits,0.75,1109.713777,372,15.4,1108.896568,2551.9279036851144,2543.673481471022,6357328.286,6352646.660582851,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Grain,0.75,3404.89204,189.1543272,4.470285142,3438.940994769749,1588.9161633324456,1600.7932933070902,2879087.4273993834,2907878.3307355354,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Lettuce,0.75,369.5729814,674,15.2,359.38505096923114,1229.233874331838,1192.3594950726613,3786201.28,3681827.970169579,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Onions & Garlic,0.75,772.3914929,2039,6.5,735.7384912754933,1143.774343877649,1086.7740161010788,10236890.65115015,9751110.094,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Other Deciduous,0.75,96.43715622,3553,6.1,94.41358842788259,332.3067397864645,324.52051678901506,2090111.417902926,2046254.0260740276,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Pasture,0.75,539.0958288,200,5,5.952052582334721e-19,2479.941649,3.2733731048083e-08,539095.8288,5.9520525823347205e-16,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Tomato Processing,0.75,10615.20198,97,48.5,10225.462033099522,25260.580683415705,24272.298713624892,49939217.71,48105686.134716704,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Truck Crops,0.75,621.5500005,910,18.1,598.9005394526245,1658.1292442370166,1593.7122547445238,10237550.06,9864490.785324177,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Vineyard,0.75,45.41249677,1501.721891,10.6898472,43.93471113688104,140.7099180293325,135.79069326052706,729014.8737141341,705291.7185623462,162.7338020469168
HENRY MILLER RECLAMATION DIST. 2131,Alfalfa,0.8,3708.141917,281.5865269,6.820673657,1013.7523499010666,15333.03836934271,4181.351229573508,7121893.728545332,1947022.7042711375,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Almonds & Pistachios,0.8,482.3624499,5084.931574,1.008661116,416.5970207,1862.4996888363683,1604.5445376391467,2474023.8641579705,2136714.769441524,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Citrus & Subtropical,0.8,5.731683796,872,7.8,5.591597200507039,18.61344742489847,18.11312458382413,38984.62051,38031.80751896867,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Corn,0.8,3153.419258,62,26.2,3184.9534801101245,7618.122528290985,7675.067988663117,5122414.242695199,5173638.433090886,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Cotton,0.8,11606.96075,3922.445125,0.8,10001.326703426494,42180.247125593174,36254.43306916939,36422133.28792308,31383724.13711006,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Cucurbits,0.8,1109.713777,372,15.4,1109.3956433870483,2551.9279036851144,2544.8182988495946,6357328.286,6355505.761835722,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Grain,0.8,3404.89204,189.1543272,4.470285142,3438.940994759587,1588.9161633324456,1600.793293,2879087.4273993834,2907878.3307269425,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Lettuce,0.8,369.5729814,674,15.2,360.0737438,1229.233874331838,1194.6444243693563,3786201.28,3688883.49,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Onions & Garlic,0.8,772.3914929,2039,6.5,736.5330904983127,1143.774343877649,1087.9477345127198,10236890.65115015,9761641.314919388,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Other Deciduous,0.8,96.43715622,3553,6.1,94.45942631823019,332.3067397864645,324.6780719,2090111.417902926,2047247.4844228982,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Pasture,0.8,539.0958288,200,5,5.8028916476575136e-08,2479.941649,3.5718843771922656e-07,539095.8288,5.802891647657514e-05,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Tomato Processing,0.8,10615.20198,97,48.5,10321.418354703723,25260.580683415705,24500.071355555636,49939217.71,48557112.64970367,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Truck Crops,0.8,621.5500005,910,18.1,599.7940074043993,1658.1292442370166,1596.0898295691247,10237550.06,9879207.096,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Vineyard,0.8,45.41249677,1501.721891,10.6898472,43.96376300392209,140.7099180293325,135.88048500969185,729014.8737141341,705758.0933421641,143.9343670013601
HENRY MILLER RECLAMATION DIST. 2131,Alfalfa,0.85,3708.141917,281.5865269,6.820673657,1903.9526738579245,15333.03836934271,7853.096325324507,7121893.728545332,3656750.1759388214,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Almonds & Pistachios,0.85,482.3624499,5084.931574,1.008661116,421.8762714499157,1862.4996888363683,1624.877839461622,2474023.8641579705,2163791.902759961,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Citrus & Subtropical,0.85,5.731683796,872,7.8,5.602112951769165,18.61344742489847,18.14718873200011,38984.62051,38103.33145275315,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Corn,0.85,3153.419258,62,26.2,3184.9534822713767,7618.122528290985,7675.067993864757,5122414.242695199,5173638.436601624,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Cotton,0.85,11606.96075,3922.445125,0.8,10336.342477234817,42180.247125593174,37468.85264654963,36422133.28792308,32434988.92812811,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Cucurbits,0.85,1109.713777,372,15.4,1109.9567468031523,2551.9279036851144,2546.1054016292696,6357328.286,6358720.211085899,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Grain,0.85,3404.89204,189.1543272,4.470285142,3438.940994770513,1588.9161633324456,1600.7932933182517,2879087.4273993834,2907878.3307361812,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Lettuce,0.85,369.5729814,674,15.2,360.8492949423389,1229.233874331838,1197.2175302200774,3786201.28,3696828.856825273,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Onions & Garlic,0.85,772.3914929,2039,6.5,737.4326149030089,1143.774343877649,1089.2764399505718,10236890.65115015,9773563.162,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Other Deciduous,0.85,96.43715622,3553,6.1,94.51125372033317,332.3067397864645,324.8562141484957,2090111.417902926,2048370.7552568968,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Pasture,0.85,539.0958288,200,5,1.737356773412647e-07,2479.941649,8.554646533608327e-07,539095.8288,0.000173736,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Tomato Processing,0.85,10615.20198,97,48.5,10428.93474812868,25260.580683415705,24755.284274947884,49939217.71,49062923.52257138,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Truck Crops,0.85,621.5500005,910,18.1,600.8043836819459,1658.1292442370166,1598.7785047936097,10237550.06,9895849.004,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Vineyard,0.85,45.41249677,1501.721891,10.6898472,43.99656688915681,140.7099180293325,135.98187321271007,729014.8737141341,706284.6999,122.59550282462878
HENRY MILLER RECLAMATION DIST. 2131,Alfalfa,0.9,3708.141917,281.5865269,6.820673657,2354.7279213766283,15333.03836934271,9712.376489387963,7121893.728545332,4522513.536712299,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Almonds & Pistachios,0.9,482.3624499,5084.931574,1.008661116,424.75939048496815,1862.4996888363683,1635.9823185406028,2474023.8641579705,2178579.3417436685,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Citrus & Subtropical,0.9,5.731683796,872,7.8,5.607914639207767,18.61344742489847,18.16598241639903,38984.62051,38142.79221003554,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Corn,0.9,3153.419258,62,26.2,3184.953482324025,7618.122528290985,7675.067993996048,5122414.242695199,5173638.436687146,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Cotton,0.9,11606.96075,3922.445125,0.8,10517.210671317178,42180.247125593174,38124.493046186384,36422133.28792308,33002545.38104484,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Cucurbits,0.9,1109.713777,372,15.4,1110.2672742580942,2551.9279036851144,2546.817713743387,6357328.286,6360499.161,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Grain,0.9,3404.89204,189.1543272,4.470285142,3438.9409947707286,1588.9161633324456,1600.793293322647,2879087.4273993834,2907878.330736364,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Lettuce,0.9,369.5729814,674,15.2,361.2790742521976,1229.233874331838,1198.6434421811277,3786201.28,3701231.8598989137,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Onions & Garlic,0.9,772.3914929,2039,6.5,737.9332485,1143.774343877649,1090.0159357940602,10236890.65115015,9780198.308600618,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Other Deciduous,0.9,96.43715622,3553,6.1,94.54006946491448,332.3067397864645,324.95526028103075,2090111.417902926,2048995.287533931,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Pasture,0.9,539.0958288,200,5,544.4867914864235,2479.941649,2498.479207819964,539095.8288,544486.7914864235,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Tomato Processing,0.9,10615.20198,97,48.5,10488.272569676947,25260.580683415705,24896.135155331318,49939217.71,49342078.30404519,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Truck Crops,0.9,621.5500005,910,18.1,601.3662210778592,1658.1292442370166,1600.2735896822783,10237550.06,9905103.027,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Vineyard,0.9,45.41249677,1501.721891,10.6898472,44.01478552870992,140.7099180293325,136.03818226374594,729014.8737141341,706577.1669917183,110.69299979932633
HENRY MILLER RECLAMATION DIST. 2131,Alfalfa,0.95,3708.141917,281.5865269,6.820673657,3209.676425544214,15333.03836934271,13238.720945624162,7121893.728545332,6164536.018,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Almonds & Pistachios,0.95,482.3624499,5084.931574,1.008661116,430.63805325618677,1862.4996888363683,1658.6242861353057,2474023.8641579705,2208730.842940221,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Citrus & Subtropical,0.95,5.731683796,872,7.8,5.619872806693676,18.61344742489847,18.204719084978283,38984.62051,38224.12688,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Corn,0.95,3153.419258,62,26.2,3184.9534823672643,7618.122528290985,7675.067994112152,5122414.242695199,5173638.436757384,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Cotton,0.95,11606.96075,3922.445125,0.8,10881.645719579676,42180.247125593174,39445.55638679916,36422133.28792308,34146126.563793935,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Cucurbits,0.95,1109.713777,372,15.4,1110.9094578434645,2551.9279036851144,2548.2908045810373,6357328.286,6364178.102,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Grain,0.95,3404.89204,189.1543272,4.470285142,3438.9409947711615,1588.9161633324456,1600.7932933343775,2879087.4273993834,2907878.331,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Lettuce,0.95,369.5729814,674,15.2,362.16915982308905,1229.233874331838,1201.5965477271475,3786201.28,3710350.6085555824,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Onions & Garlic,0.95,772.3914929,2039,6.5,738.9749703401253,1143.774343877649,1091.554683982211,10236890.65115015,9794004.769,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Other Deciduous,0.95,96.43715622,3553,6.1,94.59996336153617,332.3067397864645,325.16112894777643,2090111.417902926,2050293.3859235817,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Pasture,0.95,539.0958288,200,5,544.4867924587245,2479.941649,2498.4792122932927,539095.8288,544486.7924587245,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Tomato Processing,0.95,10615.20198,97,48.5,10610.620143772378,25260.580683415705,25186.553021621276,49939217.71,49917662.46637715,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Truck Crops,0.95,621.5500005,910,18.1,602.5341756169397,1658.1292442370166,1603.381590675023,10237550.06,9924340.406586614,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Vineyard,0.95,45.41249677,1501.721891,10.6898472,44.05260745510849,140.7099180293325,136.15507995134615,729014.8737141341,707184.3290915414,85.86579322871934
HENRY MILLER RECLAMATION DIST. 2131,Alfalfa,1,3708.141917,281.5865269,6.820673657,3745.223373553817,15333.03836934271,15447.652831094643,7121893.728545332,7193112.737630511,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Almonds & Pistachios,1,482.3624499,5084.931574,1.008661116,441.26415517183574,1862.4996888363683,1699.5512563181417,2474023.8641579705,2263231.830170343,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Citrus & Subtropical,1,5.731683796,872,7.8,5.6384959242213455,18.61344742489847,18.26504600861413,38984.62051,38350.793878183904,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Corn,1,3153.419258,62,26.2,3184.9534823846507,7618.122528290985,7675.067994309294,5122414.242695199,5173638.436785626,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Cotton,1,11606.96075,3922.445125,0.8,11494.211758354124,42180.247125593174,41666.08523396236,36422133.28792308,36068331.90181905,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Cucurbits,1,1109.713777,372,15.4,1111.430163562543,2551.9279036851144,2549.4852403828186,6357328.286,6367161.121017097,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Grain,1,3404.89204,189.1543272,4.470285142,3438.940994765967,1588.9161633324456,1600.793293476455,2879087.4273993834,2907878.330732337,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Lettuce,1,369.5729814,674,15.2,363.60522286117634,1229.233874331838,1206.361085073658,3786201.28,3725062.787168179,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Onions & Garlic,1,772.3914929,2039,6.5,738.3087468934718,1143.774343877649,1090.570592256757,10236890.65115015,9785174.977,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Other Deciduous,1,96.43715622,3553,6.1,94.70096823963914,332.3067397864645,325.50830541140857,2090111.417902926,2052482.4949481708,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Pasture,1,539.0958288,200,5,544.4867925,2479.941649,2498.4792126701504,539095.8288,544486.7925,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Tomato Processing,1,10615.20198,97,48.5,10720.101261075328,25260.580683415705,25446.429629328937,49939217.71,50432716.38272888,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Truck Crops,1,621.5500005,910,18.1,603.9096141769959,1658.1292442370166,1607.0417200834759,10237550.06,9946995.255109299,2.101322500325716e-08
HENRY MILLER RECLAMATION DIST. 2131,Vineyard,1,45.41249677,1501.721891,10.6898472,44.10888275371735,140.7099180293325,136.3290123325163,729014.8737141341,708087.7264518836,2.101322500325716e-08
JAMES I.D.,Alfalfa,0.5,1366.866941,264,7.7,2.2533109577300835e-10,6184.431761317053,9.49085723208886e-09,2778567.118,4.580530514873714e-07,424.46793517923544
JAMES I.D.,Almonds & Pistachios,0.5,11747.80143,4706.761177,1.204129409,7548.4800530481425,47666.77984058819,30551.436030593122,66581246.759366825,42781384.76078726,424.46793517923544
JAMES I.D.,Corn,0.5,1119.139446,71,20.6,6.273752889722934e-07,2552.127380206174,1.547322670300842e-06,1636853.354,0.000917599,424.46793517923544
JAMES I.D.,Cotton,0.5,3617.99277,3438,0.8,2.9920974207909594e-07,13564.946482946629,1.1479554113332651e-06,9950927.315,0.000822946,424.46793517923544
JAMES I.D.,Dry Beans,0.5,30.06125249,1030,1.5,3.0635636381115943e-08,57.711055425903766,8.432585752285824e-08,46444.6351,4.7332058208824134e-05,424.46793517923544
JAMES I.D.,Grain,0.5,614.0946858,303,2.9,620.2356377959037,439.39982862719387,442.5517048672892,539605.0004,545001.0549312605,424.46793517923544
